1; 11
2; 14
3; 15
4; 16
5; 17
6; 23
7; 31
8; 34
9; 35
10; 36
11; 37
12; 43
13; 51
14; 54
15; 55
16; 56
17; 57
18; 3
19; 15
20; 21
21; 22
22; 23
23; 24
24; 27
25; 35
26; 41
27; 42
28; 43
29; 44
30; 47
31; 55
32; 1
33; 2
34; 3
35; 4
36; 7
37; 24
38; 26
39; 54
40; 56
41; 4
42; 6
43; 34
44; 36
45; 13
46; 14
47; 17
48; 19
49; 28
50; 29
51; 32
52; 34
53; 43
54; 44
55; 47
56; 49
57; 58
58; 59
59; 2
60; 4
61; 12
62; 14
63; 15
64; 16
65; 27
66; 29
67; 30
68; 31
69; 42
70; 44
71; 45
72; 46
73; 57
74; 59
75; 0
76; 1
77; 28
78; 31
79; 32
80; 36
81; 43
82; 47
83; 48
84; 51
85; 50
86; 53
87; 54
88; 56
89; 59
90; 0
91; 37
92; 38
93; 39
94; 41
95; 42
96; 45
97; 0
98; 5
99; 6
100; 10
101; 11
102; 14
103; 16
104; 18
105; 19
106; 23
107; 20
108; 25
109; 26
110; 30
111; 31
112; 34
113; 36
114; 38
115; 39
116; 43
117; 40
118; 45
119; 46
120; 50
121; 51
122; 54
123; 56
124; 58
125; 59
126; 3
127; 15
128; 19
129; 20
130; 22
131; 25
132; 28
133; 29
134; 33
135; 34
136; 39
137; 35
138; 39
139; 40
140; 42
141; 45
142; 48
143; 49
144; 53
145; 54
146; 59
147; 55
148; 59
149; 0
150; 2
151; 5
152; 8
153; 9
154; 13
155; 14
156; 19
