1; 390
2; 510
3; 510
4; 570
5; 570
6; 630
7; 630
8; 750
9; 750
10; 810
11; 810
12; 870
13; 870
14; 930
15; 930
16; 1050
17; 1050
18; 1170
19; 1170
20; 1230
21; 1230
22; 1290
23; 1290
24; 1350
25; 1350
26; 1425
27; 1425
28; 1500
29; 1500
30; 1650
31; 1650
32; 1800
33; 1800
34; 1860
35; 1860
36; 1920
37; 1920
38; 1995
39; 1995
40; 2055
41; 2055
42; 2175
43; 2175
44; 2250
45; 2250
46; 2370
47; 2370
48; 2430
49; 2430
50; 2490
51; 2190
52; 2310
53; 2310
54; 2370
55; 2370
56; 2430
57; 2430
58; 2550
59; 2550
60; 2610
61; 2610
62; 2670
63; 2670
64; 2730
65; 2730
66; 2850
67; 2850
68; 2970
69; 2970
70; 3030
71; 3030
72; 3090
73; 3090
74; 3150
75; 3150
76; 3225
77; 3225
78; 3300
79; 3300
80; 3450
81; 3450
82; 0
83; 0
84; 60
85; 60
86; 120
87; 120
88; 195
89; 195
90; 255
91; 255
92; 375
93; 375
94; 450
95; 450
96; 570
97; 570
98; 630
99; 630
100; 690
101; 720
102; 780
103; 780
104; 855
105; 855
106; 1005
107; 1005
108; 1080
109; 1080
110; 1230
111; 1230
112; 1305
113; 1305
114; 1380
115; 1380
116; 1455
117; 1455
118; 1530
119; 1530
120; 1680
121; 1680
122; 1800
123; 1800
124; 1860
125; 1860
126; 1920
127; 1920
128; 1980
129; 1980
130; 2040
131; 2040
132; 2100
133; 2100
134; 2220
135; 2220
136; 2340
137; 2340
138; 2400
139; 2400
140; 2475
141; 2475
142; 2535
143; 2535
144; 2655
145; 2655
146; 2715
147; 2715
148; 2775
149; 2775
150; 2895
151; 2520
152; 2580
153; 2580
154; 2655
155; 2655
156; 2805
157; 2805
158; 2880
159; 2880
160; 3030
161; 3030
162; 3105
163; 3105
164; 3180
165; 3180
166; 3255
167; 3255
168; 3330
169; 3330
170; 3480
171; 3480
172; 0
173; 0
174; 60
175; 60
176; 120
177; 120
178; 180
179; 180
180; 240
181; 240
182; 300
183; 300
184; 420
185; 420
186; 540
187; 540
188; 600
189; 600
190; 675
191; 675
192; 735
193; 735
194; 855
195; 855
196; 915
197; 915
198; 975
199; 975
200; 1095
201; 884
202; 959
203; 959
204; 1034
205; 1034
206; 1109
207; 1109
208; 1184
209; 1184
210; 1259
211; 1259
212; 1334
213; 1334
214; 1409
215; 1409
216; 1484
217; 1484
218; 1709
219; 1709
220; 1784
221; 1784
222; 1904
223; 1904
224; 1964
225; 1964
226; 2024
227; 2024
228; 2084
229; 2084
230; 2144
231; 2144
232; 2204
233; 2204
234; 2279
235; 2279
236; 2339
237; 2339
238; 2399
239; 2399
240; 2459
241; 2459
242; 2519
243; 2519
244; 2579
245; 2579
246; 2699
247; 2699
248; 2759
249; 2759
250; 2879
251; 1784
252; 1859
253; 1859
254; 1934
255; 1934
256; 2009
257; 2009
258; 2084
259; 2084
260; 2159
261; 2159
262; 2234
263; 2234
264; 2309
265; 2309
266; 2384
267; 2384
268; 2609
269; 2609
270; 2684
271; 2684
272; 2804
273; 2804
274; 2864
275; 2864
276; 2924
277; 2924
278; 2984
279; 2984
280; 3044
281; 3044
282; 3104
283; 3104
284; 3179
285; 3179
286; 3239
287; 3239
288; 3299
289; 3299
290; 3359
291; 3359
292; 3419
293; 3419
294; 3479
295; 3479
296; 3599
297; 3599
298; 59
299; 59
300; 179
301; 2684
302; 2759
303; 2759
304; 2834
305; 2834
306; 2909
307; 2909
308; 2984
309; 2984
310; 3059
311; 3059
312; 3134
313; 3134
314; 3209
315; 3209
316; 3284
317; 3284
318; 3509
319; 3509
320; 3584
321; 3584
322; 104
323; 104
324; 164
325; 164
326; 224
327; 224
328; 284
329; 284
330; 344
331; 344
332; 404
333; 404
334; 479
335; 479
336; 539
337; 539
338; 599
339; 599
340; 659
341; 659
342; 719
343; 719
344; 779
345; 779
346; 899
347; 899
348; 959
349; 959
350; 1079
351; 3584
352; 59
353; 59
354; 134
355; 134
356; 209
357; 209
358; 284
359; 284
360; 359
361; 359
362; 434
363; 434
364; 509
365; 509
366; 584
367; 584
368; 809
369; 809
370; 884
371; 884
372; 1004
373; 1004
374; 1064
375; 1064
376; 1124
377; 1124
378; 1184
379; 1184
380; 1244
381; 1244
382; 1304
383; 1304
384; 1379
385; 1379
386; 1439
387; 1439
388; 1499
389; 1499
390; 1559
391; 1559
392; 1619
393; 1619
394; 1679
395; 1679
396; 1799
397; 1799
398; 1859
399; 1859
400; 1979
401; 689
402; 809
403; 809
404; 869
405; 869
406; 989
407; 989
408; 1049
409; 1049
410; 1109
411; 1109
412; 1184
413; 1184
414; 1259
415; 1259
416; 1319
417; 1319
418; 1379
419; 1379
420; 1439
421; 1439
422; 1499
423; 1499
424; 1574
425; 1574
426; 1649
427; 1649
428; 1710
429; 1710
430; 1860
431; 1860
432; 1920
433; 1920
434; 2100
435; 2100
436; 2160
437; 2160
438; 2220
439; 2220
440; 2280
441; 2280
442; 2340
443; 2340
444; 2400
445; 2400
446; 2460
447; 2460
448; 2520
449; 2520
450; 2580
451; 1589
452; 1709
453; 1709
454; 1769
455; 1769
456; 1889
457; 1889
458; 1949
459; 1949
460; 2009
461; 2009
462; 2084
463; 2084
464; 2159
465; 2159
466; 2219
467; 2219
468; 2279
469; 2279
470; 2339
471; 2339
472; 2399
473; 2399
474; 2474
475; 2474
476; 2549
477; 2549
478; 2610
479; 2610
480; 2760
481; 2760
482; 2820
483; 2820
484; 3000
485; 3000
486; 3060
487; 3060
488; 3120
489; 3120
490; 3180
491; 3180
492; 3240
493; 3240
494; 3300
495; 3300
496; 3360
497; 3360
498; 3420
499; 3420
500; 3480
501; 2489
502; 2609
503; 2609
504; 2669
505; 2669
506; 2789
507; 2789
508; 2849
509; 2849
510; 2909
511; 2909
512; 2984
513; 2984
514; 3059
515; 3059
516; 3119
517; 3119
518; 3179
519; 3179
520; 3239
521; 3239
522; 3299
523; 3299
524; 3374
525; 3374
526; 3449
527; 3449
528; 3510
529; 3510
530; 60
531; 60
532; 120
533; 120
534; 300
535; 300
536; 360
537; 360
538; 420
539; 420
540; 480
541; 480
542; 540
543; 540
544; 600
545; 600
546; 660
547; 660
548; 720
549; 720
550; 780
551; 3389
552; 3509
553; 3509
554; 3569
555; 3569
556; 89
557; 89
558; 149
559; 149
560; 209
561; 209
562; 284
563; 284
564; 359
565; 359
566; 419
567; 419
568; 479
569; 479
570; 539
571; 539
572; 599
573; 599
574; 674
575; 674
576; 749
577; 749
578; 810
579; 810
580; 960
581; 960
582; 1020
583; 1020
584; 1200
585; 1200
586; 1260
587; 1260
588; 1320
589; 1320
590; 1380
591; 1380
592; 1440
593; 1440
594; 1500
595; 1500
596; 1560
597; 1560
598; 1620
599; 1620
600; 1680
601; 764
602; 824
603; 824
604; 899
605; 899
606; 959
607; 959
608; 1019
609; 1019
610; 1079
611; 1079
612; 1139
613; 1139
614; 1199
615; 1199
616; 1319
617; 1319
618; 1439
619; 1439
620; 1499
621; 1499
622; 1559
623; 1559
624; 1619
625; 1619
626; 1679
627; 1679
628; 1739
629; 1739
630; 1799
631; 1799
632; 1859
633; 1859
634; 1919
635; 1919
636; 1979
637; 1979
638; 2099
639; 2099
640; 2159
641; 2159
642; 2219
643; 2219
644; 2279
645; 2279
646; 2339
647; 2564
648; 2624
649; 2624
650; 2699
651; 2699
652; 2759
653; 2759
654; 2819
655; 2819
656; 2879
657; 2879
658; 2939
659; 2939
660; 2999
661; 2999
662; 3119
663; 3119
664; 3239
665; 3239
666; 3299
667; 3299
668; 3359
669; 3359
670; 3419
671; 3419
672; 3479
673; 3479
674; 3539
675; 3539
676; 3599
677; 3599
678; 59
679; 59
680; 119
681; 119
682; 179
683; 179
684; 299
685; 299
686; 359
687; 359
688; 419
689; 419
690; 479
691; 479
692; 539
693; 1019
694; 1079
695; 1079
696; 1139
697; 1139
698; 1199
699; 1199
700; 1274
701; 1274
702; 1424
703; 1424
704; 1499
705; 1499
706; 1559
707; 1559
708; 1619
709; 1619
710; 1679
711; 1679
712; 1739
713; 1739
714; 1799
715; 1799
716; 1859
717; 1859
718; 1919
719; 1919
720; 1979
721; 1979
722; 2099
723; 2099
724; 2219
725; 2219
726; 2279
727; 2279
728; 2339
729; 2339
730; 2399
731; 2399
732; 2459
733; 2459
734; 2519
735; 2519
736; 2579
737; 2579
738; 2639
739; 2819
740; 2879
741; 2879
742; 2939
743; 2939
744; 2999
745; 2999
746; 3074
747; 3074
748; 3224
749; 3224
750; 3299
751; 3299
752; 3359
753; 3359
754; 3419
755; 3419
756; 3479
757; 3479
758; 3539
759; 3539
760; 3599
761; 3599
762; 59
763; 59
764; 119
765; 119
766; 179
767; 179
768; 299
769; 299
770; 419
771; 419
772; 479
773; 479
774; 539
775; 539
776; 599
777; 599
778; 659
779; 659
780; 719
781; 719
782; 779
783; 779
784; 839
785; 60
786; 120
787; 120
788; 180
789; 180
790; 240
791; 240
792; 300
793; 300
794; 360
795; 360
796; 435
797; 435
798; 495
799; 495
800; 570
801; 570
802; 645
803; 645
804; 720
805; 720
806; 795
807; 795
808; 945
809; 945
810; 1020
811; 1020
812; 1155
813; 1155
814; 1215
815; 1215
816; 1290
817; 1290
818; 1440
819; 1440
820; 1500
821; 1500
822; 1620
823; 1620
824; 1680
825; 420
826; 480
827; 480
828; 540
829; 540
830; 600
831; 600
832; 660
833; 660
834; 720
835; 720
836; 795
837; 795
838; 855
839; 855
840; 930
841; 930
842; 1005
843; 1005
844; 1080
845; 1080
846; 1155
847; 1155
848; 1305
849; 1305
850; 1380
851; 1380
852; 1515
853; 1515
854; 1575
855; 1575
856; 1650
857; 1650
858; 1800
859; 1800
860; 1860
861; 1860
862; 1980
863; 1980
864; 2040
865; 780
866; 840
867; 840
868; 900
869; 900
870; 960
871; 960
872; 1020
873; 1020
874; 1080
875; 1080
876; 1155
877; 1155
878; 1215
879; 1215
880; 1290
881; 1290
882; 1365
883; 1365
